StyleID;text;rating
709229;Das Kleid kam soeben und ich probierte es gleich und bin begeistert. Sehr schšn zum kombinieren -> Ÿber eine enge Jeans, zu Leggings oder einfach so. Ich hab«s in schwarz und man kann rot, weiss, gelb oder auf welche Farbe man Lust hat dazu kombinieren. Trage Gr.42 und habe es in 40/42 bestellt und finde es gut so (BH 85 C), bei einer Nummer kleiner wŸrde es wieder um den Busen rum nicht sitzen. Und bei dem Preis kann man nix falsch machen, ehrlich.;5
709229;ich habe mir das Kleid in khaki gekauft und es ist super kombinierbar z.B. einer Leggings. Der Stoff fŸhlt sich super auf der Haut an und es ist sehr pflegeleicht. Ich empfehle es weiter und trage das Kleid super gerne... bei der Grš§e kann man auch gerne eine Nummer kleiner als sonst nštig bestellen, denn es ist wirklich wie beschrieben ein Stretchkleid... Viel Spa§.;5
709229;Ich habe Grš§e 38 und habe mir noch nie etwas aus Synthetik angezogen. Aber es sitzt bombig und gefŠllt mir an mir. Kann mir auch ein schmales T-Shirt drunter anziehen. So ziehe ich es auch in kŠlterer Zeit an und ich fŸhle mich wohl.  ;3
434886;Ich / Wir haben diese Hose schon einige Male bestellt. Bei der letzten Lieferung waren einige Rei§verschlŸsse hakelig, auch sonst ist die Verarbeitung schlechter geworden. Schade. ;3
709229;"Tolles, luftiges Sommerkleidchen. Perfekt fŸr Strand, Camping, Garten. Mit dem richtigen Schuhen aufgepeppt taugt es bestimmt auch fŸr einen Einkaufsbummel. Versteckt die kleinen Dinge am Bauch ;) habe es jetzt in schwarz/wei§ und  bestell es mir definitiv noch in zwei anderen Farben! Mit meiner Zwischengrš§e (42/44) passt endlich  mal was in 40/42! ";5
8623725;ich habe dieses Modell bereits mehrmals es ist sehr angenehm zu tragen schšn in der Passform es rutscht nichts man fŸhlt sich sehr wohl;5
553018;Der Schuh ist sehr bequem, gut verarbeitet, fŠllt aber eher klein aus.;4
44970574;super gute passform fŸr mich an den oberschenkel und am po und dazu noch passend in der lŠnge.geniale hose.;4
515928;Die QualitŠt und Passgenauigkeit ist verblŸffend! Werde auch weiterhin bei bonprix die wunderschšne UnterwŠsche bestellen! Vielen Dank!;5
9743730;QualitŠt und farbe entspricht genau meine vorstellung.LŠsst kein Licht durch.;4
709229;Luftiges Sommerkleidchen. Nichts kratzt oder engt ein. Habe es in 2 Farben (schwarz-weiss und rot).;5
709229;Sitzt gut sehr bequem ;4
553018;Der Schuh ist einfach super. Sollte dauerhaft im Programm bleiben. Ein tolles PreisleistungsverhŠltnis. ;5
9743730;"Wer zu doof ist, ""…sen"" statt ""KrŠuselband"" anzuklicken, sollte sich nicht Ÿber fehlende …sen beschweren ;-) Habe die Gardine in 1,75 x 2,30 in blau bestellt und dann war sie auch noch reduziert!!! Sehr, sehr schšner Stoff, eher petrol-farbend, aber dadurch noch schšner... FŠllt schšn und verdunkelt in der Tat hervorragend... Sehr empfehlendswert!";5
654563;hervorragend. QualitŠt, Passform und Preis stimmen.;5
8623725; Ich kann erst nach meinem Winterurlaub im SŸden mehr sagen. Das Material fŸhlt ich auf jeden Fall gut an. ;3
515928;ja danke ich bin sehr zufrieden und passt mir genau ;5
9743730;QualitŠt der Deko ist super, allerdings verdunkelt der beige Store nicht wie erwartet. Der braune Store verdunkelt sehr gut.;4
8623725;material ok. die brust wurde  an den seiten nich genug unterstŸtzt, ;4
44970574;Material gut, Beine sehr eng;3
8623725;sitz am Schritt und an dem Brustteil nicht;2
553018;Die Ballerina habe ich mir in mehreren Farben bestellt. Allesamt in Gr. 43. Sie fallen unterschiedlich aus. Ist halt eine Massenproduktion. Zu gro§ fallen Sie aber alle NICHT aus. Passform fŸr Gr. 43 o.k.;3
553018;Der Schuh ist viel zu gro§, entspricht fŸr mein Empfinden nicht der Grš§e, die ich bestellt habe.;1
553018;Passt genau in meiner Grš§e. Super schšner Schuh!;5
553018;Sehr leichte QualitŠt, fŠllt leider sehr gro§ aus, so das ich zurŸck schicken muss;2
515928;Super!;5
515928;Sieht sehr sexy aus in Apricot. Super Sitz, Material und Verarbeitung sind gut. Preis - Leistungs - VverhŠltnis ist gut.;5
1709054;Der Artikel ist so wie ich ihn mir vorgestellt habe;4
1709054;"Bequem und lŠssig. Die QualitŠt ist absolut okay. Farbecht und formstabil. Die Ausschnittgrš§e ist noch akzeptabel ;)";5
8623725;Super Material,, passt perfekt. Der RuŸckenausschnitt kšnnte gršsser sein.;5
434886;Paket bekommen ausgepackt angezogen und es passt ;5
655046;Super Passform , gute QualitŠt;5
434886;Preis-LeistungsverhŠltnis passt, QualitŠt ist entsprechend.;4
515928;sitzt perfekt und ist angenehm zu tragen.;5
434886;schade, ich war jahrelang ein gro§er fan dieser hose, aber in der letzten zeit, wurde die stoffqualitŠt schlechter, ebenfalls der rei§verschluss. und der schnitt einfache grauenhaft, fŠllt dadurch auch noch kleiner aus, ebenfalls die nŠhte schlechter, schade. ;2
1709054;Schšne leichte SommerqualitŠt, ideal fŸr hei§e Tage! Im 5er Pack sehr preiswert! Schšne Farbauswahl von Bon Prix! Ich hatte die Limone ....... Variante bestellt. Farben sehr schšn! Passt sehr gut zu vielen KleidungsstŸcken. Sitzen sehr gut und die LŠnge ist auch gut!;5
8623725;Super QualitŠt, sitzt perfekt, modelliert die Figur. ;5
553018;Ich habe mir die Schuhe in wei§ bestellt, bin sehr zufrieden. Habe 38/39 und die Schuhe passen perfekt. ;5
654563;Farben sind sehr, Preis LeistungsverhŠltnis super, sitzt perfekt;5
8623725;super Passform, gute Verarbeitung, tolles Material;4
515928;Passt schšn zum BH.;4
9743730;ordentliche Verarbeitung, angenehmer Stoff..was er fŸr uns an Wirkung zeigt, werden wir noch sehen...;4
9743730;Super QualitŠt, tolle Farben, super Preis!!!;5
1709054;Sehen einfach klasse aus, fallen sogar recht gro§ aus (bei Pšlsterchen ganz gut so). Sind echt ein muss. ;5
9743730;toller vorhang, spitzen qualitŠt, sehr gute verdunkelung, orange = tolle farbe, nicht so leuchtend wie abgebildet, aber mir gefŠllts. habe sonst nirgendwo was vergleichbares zu dem super preis gefunden.;5
655046;sehr angenehm zu tragen und unterstŸzt gut beim Sport.;4
515928;Wie fast alle UnterwŠsche-StŸcke von bonprix ist auch dieser Slip von au§ergewšhnlich guter QualitŠt fŸr den Preis! Farbe und Muster sind sehr schšn ausgefallen und der Slip passt wie angegossen. Ich trage normalerweise Grš§e 40, fŸr eine 42 wŠre er vielleicht ein wenig eng.;5
434886; FŸr den Preis toll.;4
553018;Ich mag diese Schuhe sehr gern, habe jetzt schon vier Paar davon. Die Sohlen sind ziemlich dŸnn daher leg ich mir immer noch eine Barfu§sohle rein, dann sind sie herrlich bequem.;4
553018;Preis-Leistung sehr gut;4
654563;Bin begeistert! Habe immer leichte Probleme BHs zu finden, die wirklich passen. Das ist mir hier gelungen. Der Stoff trŠgt sich sehr leicht und angenehm, da zwickt nichts. Wie das nach mehrmaligem Waschen aussieht, wei§ ich leider noch nicht. Aber selbst wenn diese BHs nicht das ewige Leben haben, kann man sie bei dem Preis guten Gewissens immer wieder nachbestellen.;5
553018;ich habe diese schuhe in wei§, ich liiiebe die, am anfang ein paar blasen gehabt, aber jetzt super bequem :);5
515928;Formstabil, angenehm zu tragen;4
709229;Wieso schauen bonprix-Kleider auf den Fotos eigentlich immer viel kŸrzer aus als sie dann sind?? Ich bin nun wirklich nicht arg klein gewachsen (172cm), aber auch dieses Kleid geht mir bis zu den Knien und sieht, weil gro§ ausfallend, zumindest in grau einfach zu sehr nach Putzkittel aus... schade!;2
654563;Sehr schšnes rot, toller Preis. Ich fand sie etwas zu dŸnn und locker, bei  etwas grš§erer Oberweiter gaben sie nicht wirklich Halt, deshalb zurŸck.;4
553018;schšner leichter Ballerina Schuh;5
1709054;Ich habe diese Shirts gekauft und bin sehr zufrieden damit. Die Farben sind schšn und auch der Schnitt entspricht meinen Vorstellungen.;4
709229;Preis und  Leistung sind okay. Musste den Artikle jedoch zurŸck schicken. Mit steht so etwas einfach nicht.;3
9743730;Er ist genau sooo ausgefallen wie ich es mir gewŸnscht habe, er ist ein dichter aber weich fallender Stoff, der etwas verdunkelt. Habe ihn in dem tollen grun erhalten. ;5
709229;"Sehr tolles Freizeit Kleid.  Perfekter Schnitt und LŠnge fŸr meine Figur.  Ich hoffe sehr, dass es das Kleid bald wieder in Uni-Schwarz oder noch anderen Farben geben wird - die momentan verfŸgbaren habe ich nŠmlich schon alle ;-) ";5
1709054;Ich bin echt enttŠuscht. Nach der 1. WŠsche...30¡ ist der Ausschnitt ausgeleiert. Au§erdem fallen sie sehr gro§ aus. Gr. 40/42 hŠngt wie ein Sack. In der Schulter viel zu breit. Ich finde es auch nicht so toll, dass die Shirts in verschiedenen LŠndern genŠht werden...dadurch ergibt sich meist der QualitŠtsunterschied. ;2
553018;Superbequeme hŸbsche Ballerinas :-);4
1709054;FŸr den Preis unschlagbar! Eignet sich super, um sie mit BŸgelbildern u.Š.zu verschšnern und so aus einem sehr preiswerten ein hochwertig aussehendes Shirt zu zaubern. Tolle Farben, ein wenig zu gro§ fŸr die bestellte Grš§e, aber das macht nichts;5
9743730;also wenn mann tiere hat sollte man die nicht kaufen, die ziehen die haare total an, aber wenn man keine hat sind die top.;4
1709054;"Ich habe diese T-Shirts in zwei unterschiedlichen Grš§en. Wer es etwas ""weiter"" mag, der sollte auf alle FŠlle eine Nr. grš§er bestellen. Als ""Druntershirt"" eignen sich die T-Shirts eine Nr. kleiner am besten. Allerdings finde ich das mehr Farben nicht schlecht wŠren! Super QualitŠt. Nicht zu dick und auch nicht zu dŸnn.  Gutes PreisleistungsverhŠltnis.";5
655046;Dieser BH ist top. Er sitzt prima.;5
709229;"Das graue Kleid fŠllt gro§ aus. Trage es mit Hosen darunter. Verzieht sich nach mehrmaligem Waschen etwas, trotz ""Pflege"" nach Anleitung und ist ein angenehmer Stoff. Einige Zeit spŠter habe ich mir noch das gesteifte Kleid bestellt. Da stimmt zwar die Grš§e, aber der Stoff ist leider anders zusammengesetzt und ist nicht mehr so angenehm zu tragen, wie bei dem grauen Kleid. Schade.";3
1709054;Das Preis-LeistungsverhŠltnis ist super.. Ich hoffe ich denke das auch noch nach ein paar WŠschen..aber bisher Klasse Ware;5
515928;Den Artikel habe ich schon šfter bestellt, da er genau passt. Preis ist ok.;4
434886;Angenehm zu tragen, sitz gut;4
709229;Stoff gefiel mir gar nicht und es war viel zu gro§!;2
9743730;schšnes, weiches Material,  Farbe superschšn;5
709229;Bisher ist es noch zu kalt um das Strechkleid zu tragen, aber Material, Farbe, Grš§e ensprechen meinen Vorstellungen.;3
553018;Ich habe mir Ballerinas in schwarz und in wei§ bestellt. Normaleweise habe ich die Grš§e 37,5, aber hier passt 37 perfekt! Auf jeden Fall weiter zu empfehlen! Mšchte noch in rot bestellen!;5
553018;"Schuhe sind fŸr den Preis sehr billig verarbeitet, vor allem sieht man den ""dicken Zeh"" sehr deutlich abgebildet, sodass beim lŠngeren Tragen eine kleine unschšne Delle entsteht. Direkt zurŸckgeschickt";2
553018;leider zeichnen sich die zehen vorne durch den schuh ab - sehr dŸnnes material. unschšn.;2
655046;Sitzt gut beim Joggen!;4
553018;Ich habe Schugrš§e 43-44 und habe mich aus der Erfahrung heraus fŸr 44 entschieden. Der Schuh war aber leider etwas zu gro§. Ansonsten hŠtte er mir gut gefallen;4
709229;Tolles Kleid fŸr hei§e Tage. Super QualitŠt ;5
515928;Den Slip habe ich in Gr. 44/46 bestellt. Ein super-bequemes Teil !!! Immer wieder gerne !!!;5
654563; super passform;5
553018;Ballerina ist super bequem und auch schick, habe ihn in fast allen Farben, fŠllt aber ein wenig grš§er aus.;5
553018;Diese Schuhe laufen sich super schšn und sind modich und preiswert zugleich!!;5
9743730;"Der Verdunkelungs-Effekt ist prima. Allerdings wirkte eine der Gardinen an den Seiten ausgeleiert und ""beulig"". Dieser Effekt zeigte sich allerdings erst nach dem AufhŠngen. Schade.";2
44970574;An Po und Taille viel zu weit. Das Material fŸr eine Sommerhose zu fest.;3
515928;alles ok, passt genau;5
655046;Sehr angenehmer Tragekomfort;5
709229;Angenehme Stoff ;5
8623725;Der Badeanzug ist wunderschšn, leider war er mir wieder mal zu lang und einfach zu dick vom Material her. Ich bin nur 1,60 m gross und muss immer sehr lange suchen um einen passenden Badeanzug zu finden. Schade mal wieder.;4
9743730;Preisleistung ist gut. Sieht am Fenstr gut aus, lŠst sich nicht so leicht bŸgeln, bin vorsichtig mit dem DampfbŸgeleisen dran gegangen, zum glŸck nichts passiert!Bei der ersten WŠsche aber an farbe verloren!;4
8623725;Bestellt in Gr. 42, passt genau (Kšrpergrš§e 164), kaschiert den Bauch, optimal. Superschnelle Lieferung. ;5
654563;Das Material ist sehr gut verarbeitet. TragegefŸhl ist hervorragend. Ein schšnes GefŸhl auf der Haut. Preis-Leistung finde ich gro§artig;5
9743730;Material und Verarbeitung  ist gut. Dunkelt sehr gut ab.;5
553018;Passen gut. Kaufe die seit Jahren und bin immer zufrieden.;5
8623725;Meine Frau ist sehr zufrieden.;5
515928;FŠllt gut aus. Angenehmes TragegefŸhl.;5
655046;sitzt sehr gut ;5
709229;Das Kleid schmiegt sich sehr schšn an und die Musterung gefŠllt mir auch. Der Stoff ist pflegeleicht;5
8623725;Von der Passform her ist er sehr gut. Im Bad habe ich ihn noch nicht testen kšnnen.;4
9743730;Ich Kaufte diese VorhŠnge ja schon zum zweiten Mal nur andere Farbe und bin sehr zu frieden damit ! Die Lieferung war super schnell am nŠchsten Tag schon da;5
1709054;Schšne Farben, aber in Grš§e 40/42 viel zu gro§.;3
1709054;Die Shirts fallen leider etwas gro§ aus. Ich trage normal 42 Hier kann man locker eine Nr kleiner bestellen 36/38 Passt bei mir perfekt;5
709229;Schšn weiches Material. Das Kleid fŠllt schšn. Ich denke, ich werde die TrŠger etwas kŸrzen lassen, da es in dem Bereich etwas zu gro§ ist. Die LŠnge ist aber insgesamt top. ;4
709229;Super Sommerkleid! Weich flie§endes Material. Angenehm auf der Haut. Obwohl meine Tochter eigentlich nur Hosen trŠgt, war sie total begeistert von diesem Kleid. Es kaschiert super kleine Pšlsterchen und ist daher Figur umschmeicheln. Der Sommer kann kommen. Das Preis- LeistungsverhŠltnis ist super. Ganz klare Kaufempfehlung !!!;5
655046;TrŠgt sich fŸr auf der Haut;4
654563;Waren fŸr meine Tochter passen super;5
709229;Farbe , Material und Stoff top.  Ich mag diesen Schnitt da er ein paar Pfund um die HŸften kaschiert. Was mich immer wieder stšrt sind die Dopelgrš§en . Ich trage Grš§e 38. Habe die Wahl zwischen 36/38 oder 40/42. 36 ist mir anden Armen zu eng . 40/42 zu weit . WŸnschte die Grš§e wŸrde entsprechend der deutschen Norm gestaltet.;5
9743730;Material und Farbe sind prima und sehen auch super aus - ich freue mich Ÿber diese  verdunkelungsvorhŠnge!;4
9743730;Material und Farbe sind prima und sehen auch super aus - ich freue mich Ÿber diese  verdunkelungsvorhŠnge!;4
8623725;Gutes Preis-LeistungsverhŠltnis, QualitŠt sehr gut, gute Pa§form;5
8623725;Der Badeanzug sieht schick aus,passt super und der Preis stimmt.;5
9743730;vorhŠnge sind nicht wirklich zum verdunkeln!!!!!! von daher thema verfehlung wŸrde ich sagen 5-6;1
709229;Alles super;5
8623725;gute Pa§form , gute QualitŠt , Preis topp;5
1709054;Farben sind sehr stark;5
515928;Toller Slip, jedoch passte der dazugehšrige BH nicht;5
9743730;Gute QualitŠt. Verdunkelt sehr gut. Alles wie gewŸnscht und erwartet. ;5
654563;alles bestens,guter preis.Artikel passt genau,schnelle Lieferung.;5
654563;Schnelle Lieferung  und passt  ;5
655046;Ich die falsche Weite ausgewŠhlt.;4
654563;passt genau;5
553018;Ich habe Grš§e 39, bei Ballerinas 40... zum GlŸck las ich die Bewertungen hier vor der Bestellung und es stimmt wirklich... die Ballerinas fallen sehr gro§ aus. Sie sind aber super bequem, vom ersten Moment an. Ich werde mir noch andere Farben bestellen...;5
709229;Sehr schšnes Kleid, ich wŸrde empfehlen, es eine Nummer kleiner zu bestellen, da es ansonsten sehr weit fŠllt und man dadurch unfšrmig aussieht.;5
553018;Ich habe indigioblau bestellt und dunkelpetrol bekommen. Die Farbe entspricht leider nicht der Anbbbildung. Ich habe keine Sachen in petrol, weil die Farbe mir nicht steht. Schade. Sonst sehr schšne Ballerinas.;4
709229;Sitzt toll, das Material ist klasse! Hab es jetzt schon in drei Farben. Der Hinweis mit der Grš§e war sehr hilfreich. Danke!;5
709229;fŠllt total super... kaschiert auch einen kleinen wachsenden Babybauch... bin begeistert und habe gleich noch zwei weiter StŸcke bestellt in anderen Farben.;5
8623725;Passt perfekt . Habe den gleichen nochmal ,der mir leider zu eng geworden ist. Weil er mir sehr gut gefallen hat , habe ich ihn mir nochmal in grš§er bestellt.;5
709229;Luftiges, lŠssiges Sommerkleid ;5
9743730;Die Artikel die ich gekauft habe sind zu meiner vollsten Zufriedenheit  angekomme !;5
8623725;Passform ist ok, sieht gut aus und macht schlank, kann ich empfehlen;4
709229;Mit gro§er Oberweite nicht zu empfehlen. Ansonsten ein qualitativ schšnes Kleid.;5
9743730;Sehr,sehr schšn!!!!!!!!!!!!!!!!! Super QualitŠt, Farbe Schwarz sieht sehr edel aus, nach dem waschen alles okay (WŠschenetz und Wollprogramm gewŠhlt, dann knittert nix!) DafŸr finde ich dann den Preis angemessen!;5
1709054;trage diese Shirt sehr gerne ,matrial ist angenehm  past perfekt ;5
655046;Toller BH leider fŸr 95 C etwas zu eng, passen sollte er ja schon, schade.;4
9743730;Habe zwei VorhŠnge mit Ma§ 175x140 in beere gekauft. Die Farbe leuchtet schšn, das Material ist angenehm und riecht nicht. AufhŠngung mit KrŠuselband ist auch kein Problem. Nur Vorhang- HŠkchen muss man selber kaufen. FŸr den Preis aber absolut ok.;5
